node_id,x,y
154846436,-82.3811115,38.4274877
154846677,-82.4597948,38.4080311
154846698,-82.4729478,38.4129926
154846699,-82.4728324,38.4127167
154846701,-82.4725553,38.4120684
154846705,-82.4716854,38.410035
154847102,-82.391251,38.4132074
154847115,-82.3964846,38.4117236
154847118,-82.4073889,38.4270166
154847367,-82.425961,38.4137843
154847373,-82.4251943,38.4112192
154847380,-82.4720324,38.4162474
154847386,-82.4776429,38.4147926
154847522,-82.4150009,38.4256924
154847524,-82.4109068,38.4264025
154847526,-82.4092018,38.4267003
154847528,-82.4048988,38.4274501
154847530,-82.3955629,38.4290714
154847539,-82.3766262,38.4284091
154847544,-82.3770319,38.4282615
154847546,-82.3786707,38.4276669
154847553,-82.4524019,38.4193061
154847555,-82.4455891,38.42049
154847557,-82.4421753,38.421083
154847559,-82.4386996,38.4216898
154847561,-82.4335869,38.4225823
154847567,-82.4227448,38.4237113
154847569,-82.4193356,38.4243073
154847571,-82.4183963,38.4244707
154847578,-82.3732748,38.4296026
154847749,-82.4500627,38.4052368
154847947,-82.4932346,38.4108504
154848093,-82.3795585,38.4306905
154848097,-82.3792347,38.4281827
154848503,-82.3756083,38.4274221
154848520,-82.3736174,38.428541
154848554,-82.4404847,38.415362
154848556,-82.4398116,38.412668
154848557,-82.4394343,38.4113292
154848585,-82.4507872,38.4135694
154848588,-82.4500315,38.4108824
154848590,-82.4496527,38.4095431
154848748,-82.4050703,38.4044662
154848848,-82.464942,38.4140854
154848849,-82.4705143,38.4126353
154848852,-82.4913507,38.407071
154848853,-82.4938254,38.4063705
154848862,-82.4941269,38.4070758
154849271,-82.3885681,38.407002
154849273,-82.3886995,38.4074151
154849301,-82.3875783,38.4113191
154849308,-82.3850403,38.4058797
154849316,-82.384834,38.4067346
154849572,-82.4708131,38.4133398
154849576,-82.4607836,38.4161897
154849721,-82.4093844,38.4117373
154850268,-82.4603911,38.3922068
154850736,-82.4110836,38.4204724
154850740,-82.4111583,38.418309
154850746,-82.4110678,38.4176621
154850756,-82.4044686,38.4136728
154850763,-82.4111402,38.4334823
154850790,-82.495784,38.4099272
154850846,-82.3857437,38.4211743
154850847,-82.3855298,38.4206259
154850939,-82.3558676,38.4153463
154850944,-82.3557654,38.4158907
154850994,-82.4266624,38.4109626
154850998,-82.4420821,38.4080559
154850999,-82.4352447,38.409212
154852201,-82.4066598,38.4089956
154852206,-82.4081908,38.4099396
154852402,-82.4123693,38.4061813
154852457,-82.4296605,38.410549
154852584,-82.4311086,38.4063715
154852585,-82.4291288,38.4063794
154852598,-82.4380535,38.3982138
154852605,-82.3924077,38.4098216
154852694,-82.3970358,38.407289
154853255,-82.3943684,38.4069253
154853266,-82.396472,38.4069717
154853286,-82.4192365,38.4025492
154853291,-82.421121,38.402767
154853298,-82.4239531,38.4032197
154853311,-82.419302,38.402261
154853348,-82.404255,38.4176906
154853351,-82.4044883,38.4180453
154853652,-82.4922857,38.4111814
154853653,-82.4916336,38.4077345
154854172,-82.3900314,38.4300302
154854204,-82.4432176,38.4120731
154854206,-82.4371675,38.413126
154854208,-82.4363346,38.4132752
154854210,-82.4335048,38.413763
154854212,-82.4660169,38.4072354
154854213,-82.4207123,38.4164684
154854214,-82.4154173,38.4169166
154854215,-82.4171705,38.4166102
154854217,-82.3840304,38.4206595
154854223,-82.4114359,38.4063211
154854240,-82.3843476,38.4019733
154854281,-82.4269746,38.4057572
154854288,-82.4054343,38.4334447
154854838,-82.4054097,38.3979374
154854859,-82.4030169,38.4001317
154854861,-82.4031038,38.4022233
154855324,-82.468889,38.410733
154855326,-82.4696333,38.4105778
154855338,-82.4640726,38.4120623
154855598,-82.3861574,38.420442
154855671,-82.4697314,38.4108019
154855698,-82.4168479,38.4046847
154855845,-82.4708984,38.4135332
154855847,-82.4707918,38.4132928
154855849,-82.4688815,38.4088201
154856191,-82.4097803,38.4119217
154856193,-82.4091997,38.412547
154856197,-82.4162975,38.4200733
154856201,-82.4161718,38.4195923
154856713,-82.4053091,38.4109486
154856715,-82.4061627,38.411076
154856716,-82.4061218,38.4112466
154856726,-82.41101,38.4127431
154857137,-82.4550983,38.40533
154859416,-82.4863963,38.3989201
154859474,-82.424154,38.4287456
154859476,-82.4236065,38.4267777
154859479,-82.4213368,38.4186948
154859485,-82.4202396,38.4147818
154859486,-82.4202098,38.4146756
154859488,-82.4197246,38.4127088
154859540,-82.3839654,38.4204225
154859549,-82.4103731,38.4175714
154859558,-82.457649,38.384448
154859734,-82.4056888,38.4120433
154859862,-82.3933484,38.4150369
154860701,-82.4252379,38.3987582
154861426,-82.4369795,38.4124619
154861443,-82.3720001,38.412516
154861445,-82.3721892,38.4138001
154861911,-82.3754112,38.4270911
154861917,-82.3776408,38.43092
154861961,-82.3995705,38.418723
154862010,-82.4017726,38.4147563
154862032,-82.3953252,38.3994871
154862036,-82.4370846,38.4159537
154862038,-82.4359572,38.411933
154862052,-82.4345411,38.4079037
154862060,-82.4374409,38.4172
154862065,-82.4293077,38.4089217
154862874,-82.3580871,38.4172436
154862893,-82.443974,38.4147569
154862897,-82.4428365,38.4107311
154863856,-82.4256054,38.4056548
154863900,-82.3827973,38.4075653
154867276,-82.4600235,38.3821736
154867603,-82.3974147,38.3996274
154867607,-82.3968554,38.3991303
154867630,-82.396572,38.4007358
154868206,-82.3728121,38.4276737
154868354,-82.3735457,38.4123484
154868392,-82.3594165,38.4149413
154868718,-82.4025786,38.412476
154868727,-82.3889905,38.4030311
154868764,-82.4663801,38.4180642
154868886,-82.3821482,38.4293116
154868910,-82.3991,38.3912227
154869076,-82.391611,38.406371
154869379,-82.4167963,38.4152705
154869386,-82.4158933,38.4154234
154869399,-82.4265194,38.4136875
154869643,-82.4272476,38.4047511
154869902,-82.427334,38.4044625
154869982,-82.4125269,38.4060147
154869985,-82.3961696,38.431219
154869989,-82.3927563,38.4313177
154870146,-82.3970797,38.4129562
154870402,-82.3987968,38.410631
154870412,-82.3805214,38.4305975
154870414,-82.3801895,38.4278765
154870473,-82.4054622,38.4008852
154870568,-82.3747494,38.4313238
154870570,-82.3745994,38.4299463
154870577,-82.4343939,38.4254735
154870581,-82.4322584,38.4178619
154870608,-82.4288535,38.4044178
154870629,-82.4326248,38.4167314
154871792,-82.4013461,38.4185979
154871895,-82.4725682,38.3983693
154871937,-82.4570079,38.4072877
154872356,-82.4299062,38.4041856
154872443,-82.4320435,38.4083963
154872445,-82.4312548,38.4085548
154872530,-82.3886282,38.4107585
154872552,-82.426294,38.41292
154873840,-82.4036957,38.4147185
154873857,-82.4179114,38.4192893
154873940,-82.3822662,38.4304898
154874079,-82.4090312,38.4331766
154874160,-82.4605445,38.4155954
154874642,-82.4366607,38.3970718
154874676,-82.3878908,38.4034701
154874677,-82.3890401,38.4031404
154874699,-82.3694064,38.4163283
154874701,-82.3690664,38.4140912
154874718,-82.4188569,38.4034441
154874825,-82.4028284,38.4350766
154874881,-82.4621599,38.4195443
154874882,-82.4593549,38.4126526
154874887,-82.4592033,38.4122805
154875143,-82.3807206,38.4135074
154875145,-82.3737462,38.4136561
154875310,-82.4047105,38.4152754
154875345,-82.3862486,38.4073121
154875741,-82.4667173,38.4007247
154876058,-82.4044897,38.3995081
154876098,-82.4585225,38.4129515
154876524,-82.3989435,38.4228208
154876570,-82.460408,38.4093624
154876574,-82.4075051,38.4161863
154876576,-82.4070538,38.4165825
154876724,-82.4466215,38.405593
154877726,-82.4612327,38.3997611
156109688,-82.501813,38.4059285
156109692,-82.5037871,38.4053374
156109694,-82.5048237,38.4050179
156109696,-82.505867,38.4046974
156109698,-82.5069255,38.4043773
156109700,-82.5079811,38.4040512
156109702,-82.5090341,38.40373
156109704,-82.5100943,38.4034063
156109706,-82.5111521,38.4030831
156109708,-82.5115614,38.4029559
156109710,-82.5122058,38.4027562
156109712,-82.5132626,38.4024325
156109713,-82.5143166,38.4021097
156109715,-82.5178445,38.4011908
156109716,-82.5202324,38.40069
156109717,-82.522021,38.4002906
156109719,-82.5236998,38.3999348
156109797,-82.5255512,38.4009843
156109799,-82.5254191,38.4005544
156129585,-82.5141699,38.3993846
156129615,-82.5138608,38.3987325
156142732,-82.5093322,38.3990783
156142733,-82.5088994,38.3982155
156144542,-82.5045388,38.4068592
156144566,-82.5100775,38.3988482
156144567,-82.50972,38.3981053
156145594,-82.512063,38.4000158
156145597,-82.5117482,38.3993834
156145701,-82.5055777,38.4065425
156145708,-82.5130108,38.4043846
156146043,-82.5098134,38.4052988
156146644,-82.5165349,38.3989332
156146645,-82.5195531,38.3983278
156146646,-82.5211986,38.3980214
156146648,-82.5220811,38.3978627
156146650,-82.5230758,38.3976862
156146652,-82.5246587,38.3973982
156146662,-82.501621,38.403511
156146663,-82.5037335,38.4028608
156146664,-82.5058513,38.4022141
156146665,-82.5079673,38.4015655
156146667,-82.510077,38.4009136
156146819,-82.5108889,38.4050103
156148825,-82.5060148,38.4025196
156148827,-82.5091152,38.401567
156148829,-82.5102333,38.4012281
156148835,-82.5172236,38.3991439
156148837,-82.5196291,38.3986924
156148839,-82.5232002,38.3980214
156148841,-82.5247224,38.3977369
156148843,-82.526159,38.3974676
156150747,-82.5161279,38.3980377
156150753,-82.5165007,38.3979468
156150755,-82.5160354,38.3973308
156150757,-82.5158921,38.3970203
156151565,-82.5267032,38.4003163
156152041,-82.5233283,38.3984776
156152046,-82.5228576,38.3967935
156154189,-82.5011808,38.402627
156154191,-82.5007342,38.401719
156154195,-82.4999641,38.4001609
156154677,-82.5252273,38.3985778
156154955,-82.5133038,38.3989023
156154956,-82.5129848,38.398255
156154965,-82.4983606,38.4024836
156154967,-82.502848,38.4010695
156154969,-82.5049573,38.4004202
156154971,-82.5070701,38.3997713
156154973,-82.5085676,38.3993139
156154975,-82.5137006,38.3980439
156154977,-82.5144702,38.3978102
156155505,-82.5134127,38.3974615
156155886,-82.5140939,38.4041164
156155949,-82.5207017,38.4023043
156155951,-82.5205542,38.4017131
156155953,-82.5193191,38.3974376
156156245,-82.5218236,38.3969814
156158797,-82.5119327,38.4046695
156158961,-82.5087502,38.405606
156159705,-82.5239606,38.4010815
156161382,-82.5090189,38.4002177
156161384,-82.5081255,38.3984177
156161403,-82.4986615,38.403403
156161408,-82.498123,38.4016329
156161410,-82.4977439,38.4008342
156163857,-82.4975596,38.4018035
156163861,-82.4971613,38.4009974
156164426,-82.5223533,38.4013758
156164480,-82.5075194,38.4006815
156164481,-82.5066281,38.3988775
156164919,-82.5160278,38.4027767
156164923,-82.5181563,38.4022376
156166022,-82.5054046,38.4013306
156166024,-82.5045121,38.3995254
156166144,-82.5135315,38.3995651
156166145,-82.5136664,38.3995362
156167295,-82.5024031,38.4001754
156167972,-82.5162318,38.4033222
156167974,-82.5183246,38.402803
156168409,-82.5209465,38.397147
156168410,-82.5207172,38.396417
156169459,-82.524512,38.3965672
156169464,-82.5162523,38.4033825
156171799,-82.5096349,38.4000294
156173746,-82.5094633,38.4026301
156173747,-82.5126772,38.401628
156174094,-82.5142161,38.3972808
156174187,-82.5151593,38.4037953
156174412,-82.5216707,38.398785
156177278,-82.5032951,38.4019793
156182950,-82.5042531,38.4069438
156182952,-82.5066197,38.4062272
638967882,-82.4816823,38.4061182
638967888,-82.4813148,38.4055171
638967890,-82.4833,38.4101647
638967893,-82.4834036,38.4101363
638967904,-82.4805714,38.4034998
638967905,-82.4803364,38.4032258
638977813,-82.451078,38.4146481
946883442,-82.4173874,38.3933306
946883562,-82.421082,38.3927784
946883580,-82.423411,38.392429
1438425834,-82.4570703,38.384684
1554948448,-82.4663106,38.3828081
1554948449,-82.4620948,38.3827597
1554948472,-82.4580802,38.3833547
1554948488,-82.4634741,38.3838036
1554948491,-82.4574734,38.3838909
1554948525,-82.4651914,38.3844065
1554948544,-82.4639925,38.384724
1554948588,-82.464374,38.3859061
1726103268,-82.4237952,38.3945734
1726103494,-82.4226911,38.3989668
1726103496,-82.4225912,38.3990304
1840739199,-82.484135,38.4107524
1840739203,-82.4836597,38.410878
2075310058,-82.434519,38.407672
2200535111,-82.516059,38.3973819
2200535115,-82.5103122,38.3980729
2200535166,-82.5166731,38.3992676
2200535193,-82.5002909,38.4008242
2200535200,-82.5003579,38.4009596
2200535222,-82.490363,38.4012014
2200535229,-82.5157236,38.4014152
2200535237,-82.515509,38.4015623
2200535250,-82.5092613,38.4019518
2200535255,-82.4966638,38.4021346
2200535262,-82.5102612,38.402503
2200535281,-82.4924889,38.4033595
2200535346,-82.4988498,38.4046574
2200535356,-82.5022287,38.4047956
2200535380,-82.4931957,38.4052733
2200535387,-82.5023085,38.4054283
2200535390,-82.5031742,38.4055234
2200535393,-82.5026009,38.4054977
2200535396,-82.5031266,38.405535
2303848682,-82.4852563,38.4116012
2303848684,-82.4847729,38.4121361
2483963851,-82.4431108,38.4221187
2483963857,-82.444322,38.4224236
2873505503,-82.4390144,38.4228319
2873505506,-82.4380271,38.4230421
2873505508,-82.4372823,38.4230204
2881165045,-82.3880471,38.4202098
3454299622,-82.4377108,38.4232694
3469187815,-82.385224,38.4070972
3469187821,-82.3854366,38.4077661
3545523228,-82.5065595,38.4031681
3545523229,-82.4976465,38.4085929
3545523232,-82.5064401,38.4033625
3545523235,-82.5063024,38.4030606
3545523238,-82.5110503,38.402799
3545523243,-82.5061795,38.4032844
3575010993,-82.3985572,38.3978398
3575010996,-82.3974878,38.3982033
3575010999,-82.3955264,38.39862
3579423280,-82.5008088,38.4079366
3580829458,-82.4186631,38.4221772
3639615314,-82.4837781,38.4131303
3643152820,-82.401986,38.4314813
3643152831,-82.4021012,38.4318797
3703616412,-82.4619868,38.4059049
3703616417,-82.4598769,38.406281
3705319409,-82.4077244,38.4192809
3708265749,-82.50188,38.4040878
3708265751,-82.502289,38.4042381
3708265753,-82.5020007,38.4043258
3992811020,-82.421053,38.4200097
3992811021,-82.4199707,38.4202039
4008291109,-82.4809669,38.4108855
4008291112,-82.4812973,38.4115081
4591252183,-82.4027407,38.3925822
4591252400,-82.4238662,38.3999559
4591252407,-82.4129459,38.3952711
4591252412,-82.4069396,38.3935783
4591252414,-82.4003225,38.3914517
4591252566,-82.4277912,38.4076612
4591252570,-82.4275781,38.4078223
4591252654,-82.4263279,38.4237352
4593440166,-82.3993217,38.3947207
4635055976,-82.4141496,38.4315934
4676927418,-82.5023355,38.4047574
4676927419,-82.5023595,38.4048876
4676927420,-82.5022119,38.4041272
4676927460,-82.5261372,38.3973953
4676927463,-82.5247083,38.3976646
4676927468,-82.5231794,38.3979494
4676927473,-82.519609,38.3986205
4676927480,-82.5166429,38.3991949
4676927482,-82.5172008,38.399073
4676928098,-82.5101968,38.4011546
4676928107,-82.5059754,38.4024501
4676928119,-82.5021905,38.4042896
4676928128,-82.5021623,38.4053931
4676929610,-82.4860922,38.4105835
4676929615,-82.4862796,38.4101878
5130443410,-82.4285391,38.4252403
5221825602,-82.4327123,38.4107747
5221858152,-82.4159374,38.4046633
5223809973,-82.4302316,38.4224423
5269404988,-82.4006786,38.4295195
5284680607,-82.4283995,38.4227635
5284690964,-82.4242677,38.4227712
5296125359,-82.4441206,38.4217013
5296125365,-82.4435186,38.4195231
5296125369,-82.4438148,38.4208014
5296622287,-82.4019805,38.4318907
5296622297,-82.4018726,38.4314986
5296707457,-82.4328634,38.4039444
5296707497,-82.4369538,38.4047946
5296751452,-82.4513396,38.4210696
5296751453,-82.451478,38.4212483
5296770327,-82.4678188,38.4172091
5298584623,-82.392761,38.4245711
5298584669,-82.3928482,38.4222896
5298596838,-82.3920334,38.4222737
5298596839,-82.3920191,38.4222153
5298596840,-82.3921697,38.4222534
5298596841,-82.3921535,38.4221945
5300122753,-82.3974582,38.4230997
5303701043,-82.4374048,38.423574
5303757333,-82.4244651,38.4253813
5305567082,-82.3887397,38.4131549
5305567091,-82.385212,38.4077466
5316800186,-82.4567203,38.3872338
5316800335,-82.4536961,38.3923377
5316800344,-82.4537169,38.3922861
5316800394,-82.4515323,38.3949849
5317171380,-82.4169801,38.4226066
5438703599,-82.4121572,38.4072441
5438705963,-82.411658,38.4097911
5532014169,-82.4522598,38.4216241
5534454688,-82.4537155,38.4075191
5534525550,-82.454411,38.4134732
5534788886,-82.4357739,38.4240005
5536860593,-82.4279824,38.4076531
5543972425,-82.4403228,38.4083643
5543972426,-82.4404423,38.4083435
5543972433,-82.4386233,38.4086699
5543972434,-82.4387505,38.4086472
5543972443,-82.4265091,38.4177931
5544114120,-82.4242919,38.409252
5548164877,-82.4231416,38.409727
5563076954,-82.439984,38.4058429
5574866663,-82.4008331,38.396217
5574866694,-82.407824,38.3938077
5574866699,-82.4070786,38.3933179
5580864939,-82.4374478,38.4143788
5580864940,-82.4371175,38.4131973
5583460873,-82.4288878,38.4045101
5583467500,-82.4280285,38.4044902
5583501549,-82.414851,38.4024483
5583501564,-82.4215483,38.4028744
5583533685,-82.42814,38.4044903
5616304957,-82.4000988,38.4149837
5616305008,-82.3989355,38.4157467
5616315841,-82.3983306,38.4159694
5625729509,-82.4326297,38.4138271
5755088662,-82.4280326,38.4082285
5802033731,-82.3945715,38.4185627
5802033732,-82.3947653,38.4198515
5802033733,-82.3995235,38.4158715
5802485471,-82.4551043,38.4038293
5802485493,-82.4508657,38.4041046
5807177521,-82.4661873,38.4088191
5807177551,-82.4588359,38.4119117
5811275211,-82.4246525,38.3983452
5812930988,-82.4154787,38.4135358
5812931012,-82.4198916,38.413365
5812931019,-82.4196495,38.4107469
5824609593,-82.4620204,38.411286
5824609595,-82.4619158,38.4111509
5824609604,-82.4621209,38.4114838
5824611054,-82.4576832,38.4129169
5834221279,-82.4124171,38.4020084
5837167658,-82.4664856,38.4183684
5837167663,-82.4666505,38.4143828
5837167666,-82.4769431,38.4054208
5842529269,-82.4161552,38.4046504
5847178137,-82.3722338,38.4308022
5847585373,-82.4281161,38.4085928
5847585376,-82.4281225,38.4051156
5866619222,-82.4618553,38.3905262
5866762859,-82.4667008,38.3919493
5868474479,-82.4143139,38.4321708
5938010697,-82.5096148,38.4014133
5938010704,-82.5086041,38.401724
5938010712,-82.5090601,38.4015839
5938010713,-82.5092031,38.4018944
5938010715,-82.5092581,38.4018776
5938010727,-82.5039541,38.4052859
5938010782,-82.5064716,38.4023792
5938010901,-82.5054822,38.4026806
5938010904,-82.5062024,38.4028708
5938020857,-82.5020888,38.4057381
5938020864,-82.5066508,38.4044599
5938020872,-82.5072677,38.4042714
5938020876,-82.506754,38.4040046
5941670366,-82.5162224,38.3976059
5945943571,-82.4807308,38.414057
5947372909,-82.4806306,38.4107211
5947372910,-82.480717,38.4109267
5966787076,-82.4824105,38.4013957
5966870067,-82.4817258,38.4043668
5967849720,-82.4879743,38.4108788
5973115358,-82.3892695,38.4066799
5982286089,-82.4638141,38.4158498
5982286090,-82.4643184,38.4168611
6028640470,-82.4475029,38.3982874
6030870755,-82.4551321,38.4066953
6055508195,-82.4696145,38.4105306
6055518457,-82.4680765,38.4179859
6117209569,-82.4052567,38.4146825
6117209599,-82.4042335,38.4171248
6124416087,-82.4370349,38.4089368
6124416088,-82.4369219,38.4089561
6231375201,-82.4085901,38.4006359
6231378855,-82.413573,38.399052
6248369536,-82.4584188,38.4039517
6249769319,-82.4578253,38.400412
6252584286,-82.4621961,38.3990294
6279630442,-82.5117375,38.4007621
6279630446,-82.5125603,38.4005116
6279630450,-82.5123145,38.4008865
6279630452,-82.5123265,38.4009885
6279630453,-82.5122488,38.4009012
6279631288,-82.5110726,38.4031083
6279631293,-82.511021,38.4022461
6279631296,-82.5109824,38.4027367
6279631311,-82.517815,38.4010962
6279631317,-82.5186861,38.4010216
6279631418,-82.5007483,38.4017509
6279631448,-82.4973699,38.4019559
6279643470,-82.4960042,38.4064859
6292029104,-82.3904222,38.4269115
6292029107,-82.3893653,38.4268402
6300189942,-82.3900595,38.4068671
6300189996,-82.3851818,38.4096571
6300242419,-82.388662,38.402081
6302406378,-82.3828669,38.425602
6302406381,-82.3837307,38.4242822
6302537607,-82.3736503,38.4294965
6302560925,-82.3801743,38.4253062
6311247046,-82.4864895,38.4112734
6311247049,-82.4863447,38.4111737
6311247054,-82.4861797,38.4113553
6311247055,-82.486423,38.4113894
6484564622,-82.4690444,38.4103801
6484564646,-82.4693022,38.4109179
6522283829,-82.4053247,38.4064157
6536150628,-82.3920073,38.385986
6536150629,-82.3893727,38.3847476
6536150632,-82.3888164,38.3853779
6536150656,-82.3929403,38.3865521
6561433332,-82.429265,38.4136394
6561433333,-82.4290455,38.4128645
6618076781,-82.4826574,38.4071206
6813207649,-82.4270952,38.4201396
6875455910,-82.3906011,38.4031403
6977805578,-82.4281411,38.4062029
6977816794,-82.4281538,38.4057756
6996947778,-82.3985814,38.4074713
6996962185,-82.4063191,38.4186544
7012813609,-82.4387505,38.4228766
7018095732,-82.5121226,38.4006449
7018095733,-82.5120885,38.4005756
7018095734,-82.5121907,38.4006241
7018095735,-82.5121577,38.4005543
7018095736,-82.5090284,38.401515
7018095737,-82.509083,38.4014982
7024747738,-82.5260281,38.4013401
7058765384,-82.3585229,38.4172322
7058837687,-82.3566109,38.4152444
7068091230,-82.4008163,38.4090617
7068092893,-82.3907299,38.4066395
7073766343,-82.3688834,38.4128156
7078445466,-82.4508232,38.3957551
7228574788,-82.4387653,38.3937149
7228574807,-82.409089,38.396746
7228574811,-82.3859959,38.4071444
7248392531,-82.4669184,38.3888648
7248392539,-82.4674113,38.3979504
7251468511,-82.394222,38.4243462
7251468521,-82.4049774,38.4243647
7261732367,-82.4996077,38.3994321
7264437422,-82.4600753,38.4124358
7455027485,-82.4453538,38.399153
7556377102,-82.4442981,38.4013466
7632504267,-82.4159108,38.4119766
7632504273,-82.416422,38.4119406
7636728699,-82.403991,38.3996729
7640724822,-82.3984473,38.3904082
7697674876,-82.4099017,38.4207646
7697674877,-82.4100352,38.4212342
7756426277,-82.424329,38.4010466
7756439586,-82.4238678,38.4000852
8069695224,-82.4111933,38.4183164
8461245926,-82.4726255,38.4159844
8491531532,-82.476308,38.4053061
8491531538,-82.4770214,38.4050497
8500123848,-82.4128896,38.4008861
11822577142,-82.4280956,38.4066595
11822577144,-82.4275329,38.4078706
11822577159,-82.4286412,38.4107255
11822646674,-82.4291474,38.413038
13167613295,-82.4140919,38.4264959
13167613297,-82.413925,38.425879
